id,title,context,question,answers,Category
57276f4cdd62a815002e9cc7,Cotton,"In addition to concerns over subsidies, the cotton industries of some countries are criticized for employing child labor and damaging workers' health by exposure to pesticides used in production. The Environmental Justice Foundation has campaigned against the prevalent use of forced child and adult labor in cotton production in Uzbekistan, the world's third largest cotton exporter. The international production and trade situation has led to ""fair trade"" cotton clothing and footwear, joining a rapidly growing market for organic clothing, fair fashion or ""ethical fashion"". The fair trade system was initiated in 2005 with producers from Cameroon, Mali and Senegal.",What usage that causes worker damage have some countries been reported doing? ,"{'text': array(['exposure to pesticides'], dtype=object), 'answer_start': array([153], dtype=int32)}",1A
5729600e6aef051400154db3,Germans,"By the 1860s the Kingdom of Prussia and the Austrian Empire were the two most powerful nations dominated by German-speaking elites. Both sought to expand their influence and territory. The Austrian Empire – like the Holy Roman Empire – was a multi-ethnic state, but German-speaking people there did not have an absolute numerical majority; the creation of the Austro-Hungarian Empire was one result of the growing nationalism of other ethnicities especially the Hungarians. Prussia under Otto von Bismarck would ride on the coat-tails of nationalism to unite all of modern-day Germany. The German Empire (""Second Reich"") was created in 1871 following the proclamation of Wilhelm I as head of a union of German-speaking states, while disregarding millions of its non-German subjects who desired self-determination from German rule.",What were Prussia and Austria looking to expand?,"{'text': array(['influence and territory'], dtype=object), 'answer_start': array([160], dtype=int32)}",1A
57272435f1498d1400e8f3ee,Crimean_War,"Russia feared losing Russian America without compensation in some future conflict, especially to the British. While Alaska attracted little interest at the time, the population of nearby British Columbia started to increase rapidly a few years after hostilities ended. Therefore, the Russian emperor, Alexander II, decided to sell Alaska. In 1859 the Russians offered to sell the territory to the United States, hoping that its presence in the region would offset the plans of Russia's greatest regional rival, the United Kingdom.",Who is Russia's largest regional rival?,"{'text': array(['the United Kingdom'], dtype=object), 'answer_start': array([511], dtype=int32)}",1A
572f7934947a6a140053c99a,Seven_Years%27_War,"The troops were reembarked and moved to the Bay of St. Lunaire in Brittany where, on 3 September, they were landed to operate against St. Malo; however, this action proved impractical. Worsening weather forced the two armies to separate: the ships sailed for the safer anchorage of St. Cast, while the army proceeded overland. The tardiness of Bligh in moving his forces allowed a French force of 10,000 from Brest to catch up with him and open fire on the reembarkation troops. A rear-guard of 1,400 under General Dury held off the French while the rest of the army embarked. They could not be saved; 750, including Dury, were killed and the rest captured.",How did the army get to the new anchorage location?,"{'text': array(['the army proceeded overland.'], dtype=object), 'answer_start': array([298], dtype=int32)}",1A
572bbe72be1ee31400cb8490,Education,"Some theories propose that all individuals benefit from a variety of learning modalities, while others suggest that individuals may have preferred learning styles, learning more easily through visual or kinesthetic experiences. A consequence of the latter theory is that effective teaching should present a variety of teaching methods which cover all three learning modalities so that different students have equal opportunities to learn in a way that is effective for them. Guy Claxton has questioned the extent that learning styles such as Visual, Auditory and Kinesthetic(VAK) are helpful, particularly as they can have a tendency to label children and therefore restrict learning. Recent research has argued ""there is no adequate evidence base to justify incorporating learning styles assessments into general educational practice.""",What should be included in effective teaching?,"{'text': array(['teaching methods which cover all three learning modalities'],
      dtype=object), 'answer_start': array([318], dtype=int32)}",1A
573157bae6313a140071ce44,Mosaic,"In the 7th–9th centuries Rome fell under the influence of Byzantine art, noticeable on the mosaics of Santa Prassede, Santa Maria in Domnica, Sant'Agnese fuori le Mura, Santa Cecilia in Trastevere, Santi Nereo e Achilleo and the San Venanzio chapel of San Giovanni in Laterano. The great dining hall of Pope Leo III in the Lateran Palace was also decorated with mosaics. They were all destroyed later except for one example, the so-called Triclinio Leoniano of which a copy was made in the 18th century. Another great work of Pope Leo, the apse mosaic of Santa Susanna, depicted Christ with the Pope and Charlemagne on one side, and SS. Susanna and Felicity on the other. It was plastered over during a renovation in 1585. Pope Paschal I (817–824) embellished the church of Santo Stefano del Cacco with an apsidal mosaic which depicted the pope with a model of the church (destroyed in 1607).",What do most mosaics from the 7th-9th centuries have in common?,"{'text': array(['They were all destroyed later'], dtype=object), 'answer_start': array([371], dtype=int32)}",1A
57273647f1498d1400e8f4aa,FA_Cup,"The competition is open to any club down to Level 10 of the English football league system which meets the eligibility criteria. All clubs in the top four levels (the Premier League and the three divisions of the Football League) are automatically eligible. Clubs in the next six levels (non-league football) are also eligible provided they have played in either the FA Cup, FA Trophy or FA Vase competitions in the previous season. Newly formed clubs, such as F.C. United of Manchester in 2005–06 and also 2006–07, may not therefore play in the FA Cup in their first season. All clubs entering the competition must also have a suitable stadium.",Is the competition open to anyone? ,"{'text': array(['The competition is open to any club down to Level 10 of the English football league system'],
      dtype=object), 'answer_start': array([0], dtype=int32)}",1A
56deff1d3277331400b4d877,Christian,"Kenneth Samuel Wuest holds that all three original New Testament verses' usages reflect a derisive element in the term Christian to refer to followers of Christ who did not acknowledge the emperor of Rome. The city of Antioch, where someone gave them the name Christians, had a reputation for coming up with such nicknames. However Peter's apparent endorsement of the term led to its being preferred over ""Nazarenes"" and the term Christianoi from 1 Peter becomes the standard term in the Early Church Fathers from Ignatius and Polycarp onwards.",Kenneth Samuel Wuest believes that the Biblical Christian term referenced people who did not acknowledge who?,"{'text': array(['the emperor of Rome'], dtype=object), 'answer_start': array([185], dtype=int32)}",1A
57064d5075f01819005e7b2e,MP3,"However, several de facto standards for tag formats exist. As of 2010, the most widespread are ID3v1 and ID3v2, and the more recently introduced APEv2. These tags are normally embedded at the beginning or end of MP3 files, separate from the actual MP3 frame data. MP3 decoders either extract information from the tags, or just treat them as ignorable, non-MP3 junk data.","If the MP3 decoders do not extract information from the tags, what do they do to them?","{'text': array(['treat them as ignorable, non-MP3 junk data'], dtype=object), 'answer_start': array([327], dtype=int32)}",1A
5726486f708984140094c156,Napoleon,"After returning from Egypt, Napoleon engineered a coup in November 1799 and became First Consul of the Republic. Another victory over the Austrians at the Battle of Marengo in 1800 secured his political power. With the Concordat of 1801, Napoleon restored the religious privileges of the Catholic Church while keeping the lands seized by the Revolution. The state continued to nominate the bishops and to control church finances. He extended his political control over France until the Senate declared him Emperor of the French in 1804, launching the French Empire. Intractable differences with the British meant that the French were facing a Third Coalition by 1805. Napoleon shattered this coalition with decisive victories in the Ulm Campaign and a historic triumph at the Battle of Austerlitz, which led to the elimination of the Holy Roman Empire. In October 1805, however, a Franco-Spanish fleet was destroyed at the Battle of Trafalgar, allowing Britain to impose a naval blockade of the French coasts. In retaliation, Napoleon established the Continental System in 1806 to cut off continental trade with Britain. The Fourth Coalition took up arms against him the same year because Prussia became worried about growing French influence on the continent. Napoleon knocked out Prussia at the battles of Jena and Auerstedt, then turned his attention towards the Russians and annihilated them in June 1807 at Friedland, which forced the Russians to accept the Treaties of Tilsit.",Napoleon's victory at which battle led to the end of the Holy Roman Empire?,"{'text': array(['the Battle of Austerlitz'], dtype=object), 'answer_start': array([772], dtype=int32)}",1A
572f56ddb2c2fd140056804b,Modern_history,"After the early 20th century revolutions, shifting alliances of China's regional warlords waged war for control of the Beijing government. Despite the fact that various warlords gained control of the government in Beijing during the warlord era, this did not constitute a new era of control or governance, because other warlords did not acknowledge the transitory governments in this period and were a law unto themselves. These military-dominated governments were collectively known as the Beiyang government. The warlord era ended around 1927.",Why was there not a new era of governance in Beijing? ,"{'text': array(['because other warlords did not acknowledge the transitory governments in this period and were a law unto themselves.'],
      dtype=object), 'answer_start': array([306], dtype=int32)}",1A
56f7397c711bf01900a44a8a,Slavs,"Because of the vastness and diversity of the territory occupied by Slavic people, there were several centers of Slavic consolidation. In the 19th century, Pan-Slavism developed as a movement among intellectuals, scholars, and poets, but it rarely influenced practical politics and did not find support in some nations that had Slavic origins. Pan-Slavism became compromised when the Russian Empire started to use it as an ideology justifying its territorial conquests in Central Europe as well as subjugation of other ethnic groups of Slavic origins such as Poles and Ukrainians, and the ideology became associated with Russian imperialism. The common Slavic experience of communism combined with the repeated usage of the ideology by Soviet propaganda after World War II within the Eastern bloc (Warsaw Pact) was a forced high-level political and economic hegemony of the USSR dominated by Russians. A notable political union of the 20th century that covered most South Slavs was Yugoslavia, but it ultimately broke apart in the 1990s along with the Soviet Union.",When did Pan-Slavism develop as a movement?,"{'text': array(['In the 19th century'], dtype=object), 'answer_start': array([134], dtype=int32)}",1A
5728105e3acd2414000df37d,John_von_Neumann,"Since there were few posts in Hungary for mathematicians, and those were not well-paid, his father wanted von Neumann to follow him into industry and therefore invest his time in a more financially useful endeavor than mathematics. So it was decided that the best career path was to become a chemical engineer. This was not something that von Neumann had much knowledge of, so it was arranged for him to take a two-year non-degree course in chemistry at the University of Berlin, after which he sat the entrance exam to the prestigious ETH Zurich, which he passed in September 1923. At the same time, von Neumann also entered Pázmány Péter University in Budapest, as a Ph.D. candidate in mathematics. For his thesis, he chose to produce an axiomatization of Cantor's set theory. He passed his final examinations for his Ph.D. soon after graduating from ETH Zurich in 1926. He then went to the University of Göttingen on a grant from the Rockefeller Foundation to study mathematics under David Hilbert.",Where did Von Neumann study as a PHD candidate?,"{'text': array(['Pázmány Péter University in Budapest'], dtype=object), 'answer_start': array([626], dtype=int32)}",1A
572ecd39dfa6aa1500f8d3dd,Geography_of_the_United_States,"The Great Basin and Columbia Plateau (the Intermontane Plateaus) are arid or semiarid regions that lie in the rain shadow of the Cascades and Sierra Nevada. Precipitation averages less than 15 inches (38 cm). The Southwest is a hot desert, with temperatures exceeding 100 °F (37.8 °C) for several weeks at a time in summer. The Southwest and the Great Basin are also affected by the monsoon from the Gulf of California from July to September, which brings localized but often severe thunderstorms to the region.","In the southwest, how high do temperatures get?","{'text': array(['100 °F (37.8 °C)'], dtype=object), 'answer_start': array([268], dtype=int32)}",1A
5731b868e17f3d1400422314,Separation_of_church_and_state_in_the_United_States,"Jefferson's opponents said his position was the destruction and the governmental rejection of Christianity, but this was a caricature. In setting up the University of Virginia, Jefferson encouraged all the separate sects to have preachers of their own, though there was a constitutional ban on the State supporting a Professorship of Divinity, arising from his own Virginia Statute for Religious Freedom. Some have argued that this arrangement was ""fully compatible with Jefferson's views on the separation of church and state;"" however, others point to Jefferson's support for a scheme in which students at the University would attend religious worship each morning as evidence that his views were not consistent with strict separation. Still other scholars, such as Mark David Hall, attempt to sidestep the whole issue by arguing that American jurisprudence focuses too narrowly on this one Jeffersonian letter while failing to account for other relevant history",What scheme did Jefferson apparently support when it came to University students?,"{'text': array(['attend religious worship each morning'], dtype=object), 'answer_start': array([629], dtype=int32)}",1A
571de5e2556973190063909e,Multiracial_American,"Racial discrimination continued to be enacted in new laws in the 20th century, for instance the one-drop rule was enacted in Virginia's 1924 Racial Integrity Law and in other southern states, in part influenced by the popularity of eugenics and ideas of racial purity. People buried fading memories that many whites had multiracial ancestry. Many families were multiracial. Similar laws had been proposed but not passed in the late nineteenth century in South Carolina and Virginia, for instance. After regaining political power in Southern states by disenfranchising blacks, white Democrats passed laws to impose Jim Crow and racial segregation to restore white supremacy. They maintained these until forced to change in the 1960s and after by enforcement of federal legislation authorizing oversight of practices to protect the constitutional rights of African Americans and other minority citizens.",What had popularity in the early 20th century that caused rising racial discrimination?,"{'text': array(['eugenics and ideas of racial purity'], dtype=object), 'answer_start': array([232], dtype=int32)}",1A
5727324f708984140094dad9,Affirmative_action_in_the_United_States,"In the 1960 presidential election, Democratic candidate and future President John F. Kennedy ""criticized President Eisenhower for not ending discrimination in federally supported housing"" and ""advocated a permanent Fair Employment Practices Commission"".:59 Shortly after taking office, Kennedy issued Executive Order 10925 in March 1961, requiring government contractors to ""consider and recommend additional affirmative steps which should be taken by executive departments and agencies to realize more fully the national policy of nondiscrimination…. The contractor will take affirmative action to ensure that applicants are employed, and that employees are treated during employment, without regard to their race, creed, color, or national origin"".:60 The order also established the President's Committee on Equal Employment Opportunity (PCEEO), chaired by Vice President Lyndon B. Johnson. Federal contractors who failed to comply or violated the executive order were punished by contract cancellation and the possible debarment from future government contracts. The administration was ""not demanding any special preference or treatment or quotas for minorities"" but was rather ""advocating racially neutral hiring to end job discrimination"".:61 Turning to issues of women's rights, Kennedy initiated a Commission on the Status of Women in December 1961. The commission was charged with ""examining employment policies and practices of the government and of contractors"" with regard to sex.:66",Who criticized President Eisenhower during the 1960 presidential election?,"{'text': array(['John F. Kennedy'], dtype=object), 'answer_start': array([77], dtype=int32)}",1A
570c4ee1b3d812140066d0ad,"John,_King_of_England","At the start of John's reign there was a sudden change in prices, as bad harvests and high demand for food resulted in much higher prices for grain and animals. This inflationary pressure was to continue for the rest of the 13th century and had long-term economic consequences for England. The resulting social pressures were complicated by bursts of deflation that resulted from John's military campaigns. It was usual at the time for the king to collect taxes in silver, which was then re-minted into new coins; these coins would then be put in barrels and sent to royal castles around the country, to be used to hire mercenaries or to meet other costs. At those times when John was preparing for campaigns in Normandy, for example, huge quantities of silver had to be withdrawn from the economy and stored for months, which unintentionally resulted in periods during which silver coins were simply hard to come by, commercial credit difficult to acquire and deflationary pressure placed on the economy. The result was political unrest across the country. John attempted to address some of the problems with the English currency in 1204 and 1205 by carrying out a radical overhaul of the coinage, improving its quality and consistency.",When did John address problems with the English currency?,"{'text': array(['1204 and 1205'], dtype=object), 'answer_start': array([1134], dtype=int32)}",1A
5731f0150fdd8d15006c6683,Protestantism,"Today, Lutheranism is one of the largest branches of Protestantism. With approximately 80 million adherents, it constitutes the third most common Protestant confession after historically Pentecostal denominations and Anglicanism. The Lutheran World Federation, the largest global communion of Lutheran churches represents over 72 million people. Additionally, there are also many smaller bodies such as the International Lutheran Council and the Confessional Evangelical Lutheran Conference, as well as independent churches.",Name two smaller Lutheran church bodies.,"{'text': array(['International Lutheran Council and the Confessional Evangelical Lutheran Conference'],
      dtype=object), 'answer_start': array([407], dtype=int32)}",1A
5726b3445951b619008f7afe,"Raleigh,_North_Carolina","Southeast Raleigh is bounded by downtown on the west, Garner on the southwest, and rural Wake County to the southeast. The area includes areas along Rock Quarry Road, Poole Road, and New Bern Avenue. Primary neighborhoods include Chastain, Chavis Heights, Raleigh Country Club, Southgate, Kingwood Forest, Rochester Heights, Emerald Village and Biltmore Hills. Time Warner Cable Music Pavilion (formerly Alltel Pavilion and Walnut Creek Amphitheatre) is one of the region's major outdoor concert venues and is located on Rock Quarry Road. Shaw University is located in this part of the city.",What concert venue is in the area?,"{'text': array(['Time Warner Cable Music Pavilion'], dtype=object), 'answer_start': array([361], dtype=int32)}",1A
572988531d04691400779514,Glass,"Although the atomic structure of glass shares characteristics of the structure in a supercooled liquid, glass tends to behave as a solid below its glass transition temperature. A supercooled liquid behaves as a liquid, but it is below the freezing point of the material, and in some cases will crystallize almost instantly if a crystal is added as a core. The change in heat capacity at a glass transition and a melting transition of comparable materials are typically of the same order of magnitude, indicating that the change in active degrees of freedom is comparable as well. Both in a glass and in a crystal it is mostly only the vibrational degrees of freedom that remain active, whereas rotational and translational motion is arrested. This helps to explain why both crystalline and non-crystalline solids exhibit rigidity on most experimental time scales.",What acts like a liquid but is under the freezing temperature?,"{'text': array(['A supercooled liquid'], dtype=object), 'answer_start': array([177], dtype=int32)}",1A
56bed32f3aeaaa14008c94d2,Beyoncé,"Beyoncé and her mother introduced House of Deréon, a contemporary women's fashion line, in 2005. The concept is inspired by three generations of women in their family, the name paying tribute to Beyoncé's grandmother, Agnèz Deréon, a respected seamstress. According to Tina, the overall style of the line best reflects her and Beyoncé's taste and style. Beyoncé and her mother founded their family's company Beyond Productions, which provides the licensing and brand management for House of Deréon, and its junior collection, Deréon. House of Deréon pieces were exhibited in Destiny's Child's shows and tours, during their Destiny Fulfilled era. The collection features sportswear, denim offerings with fur, outerwear and accessories that include handbags and footwear, and are available at department and specialty stores across the US and Canada.",What types of garments are sold by Beyonce's clothing line?,"{'text': array(['sportswear, denim offerings with fur, outerwear and accessories that include handbags and footwear'],
      dtype=object), 'answer_start': array([670], dtype=int32)}",1A
57271739f1498d1400e8f388,Nutrition,"The state of obesity clearly contributes to insulin resistance, which in turn can cause type 2 diabetes. Virtually all obese and most type 2 diabetic individuals have marked insulin resistance. Although the association between overweight and insulin resistance is clear, the exact (likely multifarious) causes of insulin resistance remain less clear. It is important to note that it has been demonstrated that appropriate exercise, more regular food intake, and reducing glycemic load (see below) all can reverse insulin resistance in overweight individuals (and thereby lower blood sugar levels in those with type 2 diabetes).",Almost all individuals who suffer from type 2 diabetes and/or obesity are found to have which trait?,"{'text': array(['marked insulin resistance'], dtype=object), 'answer_start': array([167], dtype=int32)}",1A
5725b74c271a42140099d088,Hellenistic_period,"""Hellenistic"" is a modern word and a 19th-century concept; the idea of a Hellenistic period did not exist in Ancient Greece. Although words related in form or meaning, e.g. Hellenist (Ancient Greek: Ἑλληνιστής, Hellēnistēs), have been attested since ancient times, it was J. G. Droysen in the mid-19th century, who in his classic work Geschichte des Hellenismus, i.e. History of Hellenism, coined the term Hellenistic to refer to and define the period when Greek culture spread in the non-Greek world after Alexander’s conquest. Following Droysen, Hellenistic and related terms, e.g. Hellenism, have been widely used in various contexts; a notable such use is in Culture and Anarchy by Matthew Arnold, where Hellenism is used in contrast with Hebraism.",What does Geschichte des Hellenismus mean?,"{'text': array(['History of Hellenism'], dtype=object), 'answer_start': array([368], dtype=int32)}",1A
5727ee24ff5b5019007d98c9,London,"During the 12th century, the institutions of central government, which had hitherto accompanied the royal English court as it moved around the country, grew in size and sophistication and became increasingly fixed in one place. In most cases this was Westminster, although the royal treasury, having been moved from Winchester, came to rest in the Tower. While the City of Westminster developed into a true capital in governmental terms, its distinct neighbour, the City of London, remained England's largest city and principal commercial centre, and it flourished under its own unique administration, the Corporation of London. In 1100, its population was around 18,000; by 1300 it had grown to nearly 100,000.","Before being centrally located, how was the English government handled in terms of location?","{'text': array(['accompanied the royal English court as it moved around the country'],
      dtype=object), 'answer_start': array([84], dtype=int32)}",1A
572721a4708984140094da4a,Capacitor,"When an inductive circuit is opened, the current through the inductance collapses quickly, creating a large voltage across the open circuit of the switch or relay. If the inductance is large enough, the energy will generate a spark, causing the contact points to oxidize, deteriorate, or sometimes weld together, or destroying a solid-state switch. A snubber capacitor across the newly opened circuit creates a path for this impulse to bypass the contact points, thereby preserving their life; these were commonly found in contact breaker ignition systems, for instance. Similarly, in smaller scale circuits, the spark may not be enough to damage the switch but will still radiate undesirable radio frequency interference (RFI), which a filter capacitor absorbs. Snubber capacitors are usually employed with a low-value resistor in series, to dissipate energy and minimize RFI. Such resistor-capacitor combinations are available in a single package.",What happens to the voltage when an inductive circuit is opened?,"{'text': array(['a large voltage across the open circuit of the switch'],
      dtype=object), 'answer_start': array([100], dtype=int32)}",1A
57095dca200fba1400367ee7,Himachal_Pradesh,"After independence, the Chief Commissioner's Province of H.P. came into being on 15 April 1948 as a result of integration of 28 petty princely states (including feudal princes and zaildars) in the promontories of the western Himalaya, known in full as the Simla Hills States and four Punjab southern hill states by issue of the Himachal Pradesh (Administration) Order, 1948 under Sections 3 and 4 of the Extra-Provincial Jurisdiction Act, 1947 (later renamed as the Foreign Jurisdiction Act, 1947 vide A.O. of 1950). The State of Bilaspur was merged in the Himachal Pradesh on 1 April 1954 by the Himachal Pradesh and Bilaspur (New State) Act, 1954. Himachal became a part C state on 26 January 1950 with the implementation of the Constitution of India and the Lt. Governor was appointed. Legislative Assembly was elected in 1952. Himachal Pradesh became a union territory on 1 November 1956. Following area of Punjab State namely Simla, Kangra, Kulu and Lahul and Spiti Districts, Nalagarh tehsil of Ambala District, Lohara, Amb and Una kanungo circles, some area of Santokhgarh kanungo circle and some other specified area of Una tehsil of Hoshiarpur District besides some parts of Dhar Kalan Kanungo circle of Pathankot tehsil of Gurdaspur District; were merged with Himachal Pradesh on 1 November 1966 on enactment of Punjab Reorganisation Act, 1966 by the Parliament. On 18 December 1970, the State of Himachal Pradesh Act was passed by Parliament and the new state came into being on 25 January 1971. Thus Himachal emerged as the 18th state of the Indian Union.",Why did the  Chief Commissioners Province of HP come into being?,"{'text': array(['as a result of integration of 28 petty princely states'],
      dtype=object), 'answer_start': array([95], dtype=int32)}",1A
57344108879d6814001ca407,"Richmond,_Virginia","There are seven current masjids in the Greater Richmond area, with three more currently in construction, accommodating the growing Muslim population, the first one being Masjid Bilal. In the 1950s, Muslims from the East End got organized under Nation of Islam (NOI). They used to meet in Temple #24 located on North Avenue. After the NOI split in 1975, the Muslims who joined mainstream Islam, start meeting at Shabaaz Restaurant on Nine Mile Road. By 1976, the Muslims used to meet in a rented church. They tried to buy this church, but due to financial difficulties the Muslims instead bought an old grocery store at Chimbarazoo Boulevard, the present location of Masjid Bilal. Initially, the place was called ""Masjid Muhammad #24"". Only by 1990 did the Muslims renamed it to ""Masjid Bilal"". Masjid Bilal was followed by the Islamic Center of Virginia, ICVA masjid. The ICVA was established in 1973 as a non profit tax exempt organization. With aggressive fundraising, ICVA was able to buy land on Buford road. Construction of the new masjid began in the early 1980s. The rest of the five current masjids in the Richmond area are Islamic Center of Richmond (ICR) in the west end, Masjid Umm Barakah on 2nd street downtown, Islamic Society of Greater Richmond (ISGR) in the west end, Masjidullah in the north side, and Masjid Ar-Rahman in the east end.",What was Masjid Bilal previously known as?,"{'text': array(['Masjid Muhammad #24'], dtype=object), 'answer_start': array([713], dtype=int32)}",1A
56e7117637bdd419002c3d15,Royal_Institute_of_British_Architects,"In the nineteenth and twentieth centuries the RIBA and its members had a leading part in the promotion of architectural education in the United Kingdom, including the establishment of the Architects' Registration Council of the United Kingdom (ARCUK) and the Board of Architectural Education under the Architects (Registration) Acts, 1931 to 1938. A member of the RIBA, Lionel Bailey Budden, then Associate Professor in the Liverpool University School of Architecture, had contributed the article on Architectural Education published in the fourteenth edition of the Encyclopædia Britannica (1929). His School, Liverpool, was one of the twenty schools named for the purpose of constituting the statutory Board of Architectural Education when the 1931 Act was passed.",What organization was the Royal Institute instrumental in establishing?,"{'text': array([""the Architects' Registration Council of the United Kingdom""],
      dtype=object), 'answer_start': array([184], dtype=int32)}",1A
572eae27cb0c0d14000f1455,Cyprus,"Seafood and fish dishes include squid, octopus, red mullet, and sea bass. Cucumber and tomato are used widely in salads. Common vegetable preparations include potatoes in olive oil and parsley, pickled cauliflower and beets, asparagus and taro. Other traditional delicacies of are meat marinated in dried coriander seeds and wine, and eventually dried and smoked, such as lountza (smoked pork loin), charcoal-grilled lamb, souvlaki (pork and chicken cooked over charcoal), and sheftalia (minced meat wrapped in mesentery). Pourgouri (bulgur, cracked wheat) is the traditional source of carbohydrate other than bread, and is used to make the delicacy koubes.",What is souvlaki?,"{'text': array(['pork and chicken cooked over charcoal'], dtype=object), 'answer_start': array([433], dtype=int32)}",1A
570c3527ec8fbc190045bdae,Federal_Bureau_of_Investigation,"During the period from 1993 to 2011, FBI agents fired their weapons on 289 occasions; FBI internal reviews found the shots justified in all but 5 cases, in none of the 5 cases were people wounded. Samuel Walker, a professor of criminal justice at the University of Nebraska Omaha said the number of shots found to be unjustified was ""suspiciously low."" In the same time period, the FBI wounded 150 people, 70 of whom died; the FBI found all 150 shootings to be justified. Likewise, during the period from 2011 to the present, all shootings by FBI agents have been found to be justified by internal investigation. In a 2002 case in Maryland, an innocent man was shot, and later paid $1.3 million by the FBI after agents mistook him for a bank robber; the internal investigation found that the shooting was justified, based on the man's actions.",On what was the shooting of an innocent Maryland man deemed justified?,"{'text': array([""the man's actions""], dtype=object), 'answer_start': array([825], dtype=int32)}",1A
572f0682c246551400ce4853,Modern_history,"Traditionally, the European intellectual transformation of and after the Renaissance bridged the Middle Ages and the Modern era. The Age of Reason in the Western world is generally regarded as being the start of modern philosophy, and a departure from the medieval approach, especially Scholasticism. Early 17th-century philosophy is often called the Age of Rationalism and is considered to succeed Renaissance philosophy and precede the Age of Enlightenment, but some consider it as the earliest part of the Enlightenment era in philosophy, extending that era to two centuries. The 18th century saw the beginning of secularization in Europe, rising to notability in the wake of the French Revolution.",What is regarded as the start of modern philosophy? ,"{'text': array(['The Age of Reason'], dtype=object), 'answer_start': array([129], dtype=int32)}",1A
5733f8f0d058e614000b66d2,Portugal,"The Portuguese currency is the euro (€), which replaced the Portuguese Escudo, and the country was one of the original member states of the eurozone. Portugal's central bank is the Banco de Portugal, an integral part of the European System of Central Banks. Most industries, businesses and financial institutions are concentrated in the Lisbon and Porto metropolitan areas—the Setúbal, Aveiro, Braga, Coimbra and Leiria districts are the biggest economic centres outside these two main areas.[citation needed] According to World Travel Awards, Portugal is the Europe's Leading Golf Destination 2012 and 2013.","In what two areas are most Portuguese industries, businesses, and financial institutions concentrated?","{'text': array(['Lisbon and Porto metropolitan areas'], dtype=object), 'answer_start': array([337], dtype=int32)}",1A
5731e1dce17f3d14004224f7,Egypt,"The Egyptians were one of the first major civilisations to codify design elements in art and architecture. Egyptian blue, also known as calcium copper silicate is a pigment used by Egyptians for thousands of years. It is considered to be the first synthetic pigment. The wall paintings done in the service of the Pharaohs followed a rigid code of visual rules and meanings. Egyptian civilisation is renowned for its colossal pyramids, temples and monumental tombs. Well-known examples are the Pyramid of Djoser designed by ancient architect and engineer Imhotep, the Sphinx, and the temple of Abu Simbel. Modern and contemporary Egyptian art can be as diverse as any works in the world art scene, from the vernacular architecture of Hassan Fathy and Ramses Wissa Wassef, to Mahmoud Mokhtar's sculptures, to the distinctive Coptic iconography of Isaac Fanous. The Cairo Opera House serves as the main performing arts venue in the Egyptian capital.",What is the main performing arts venue in Egyptian capital?,"{'text': array(['The Cairo Opera House'], dtype=object), 'answer_start': array([859], dtype=int32)}",1A
57264651dd62a815002e802f,Freemasonry,"The denomination with the longest history of objection to Freemasonry is the Roman Catholic Church. The objections raised by the Roman Catholic Church are based on the allegation that Masonry teaches a naturalistic deistic religion which is in conflict with Church doctrine. A number of Papal pronouncements have been issued against Freemasonry. The first was Pope Clement XII's In eminenti apostolatus, 28 April 1738; the most recent was Pope Leo XIII's Ab apostolici, 15 October 1890. The 1917 Code of Canon Law explicitly declared that joining Freemasonry entailed automatic excommunication, and banned books favouring Freemasonry.",What law banned books favoring Freemasonry?,"{'text': array(['The 1917 Code of Canon Law'], dtype=object), 'answer_start': array([487], dtype=int32)}",1A
57266dcf5951b619008f727c,Queen_Victoria,"By 1836, the Duchess's brother, Leopold, who had been King of the Belgians since 1831, hoped to marry his niece to his nephew, Prince Albert of Saxe-Coburg and Gotha. Leopold, Victoria's mother, and Albert's father (Ernest I, Duke of Saxe-Coburg and Gotha) were siblings. Leopold arranged for Victoria's mother to invite her Coburg relatives to visit her in May 1836, with the purpose of introducing Victoria to Albert. William IV, however, disapproved of any match with the Coburgs, and instead favoured the suit of Prince Alexander of the Netherlands, second son of the Prince of Orange. Victoria was aware of the various matrimonial plans and critically appraised a parade of eligible princes. According to her diary, she enjoyed Albert's company from the beginning. After the visit she wrote, ""[Albert] is extremely handsome; his hair is about the same colour as mine; his eyes are large and blue, and he has a beautiful nose and a very sweet mouth with fine teeth; but the charm of his countenance is his expression, which is most delightful."" Alexander, on the other hand, was ""very plain"".",Who did William IV feel was a suitable husband for Victoria?,"{'text': array(['Prince Alexander of the Netherlands'], dtype=object), 'answer_start': array([517], dtype=int32)}",1A
56e07be97aa994140058e55f,Saint_Helena,"The first aircraft, a South African Beechcraft King Air 200, landed at the new airport on 15 September 2015, prior to conducting a series of flights to calibrate the airport's radio navigation equipment.",What are they calibrating via test flights at the airport?,"{'text': array([""the airport's radio navigation equipment.""], dtype=object), 'answer_start': array([162], dtype=int32)}",1A
